source	feature	feature_type	in_n	out_n	in_summary	out_summary	effect	effect_kind	effect_ci_lo	effect_ci_hi	aux_effect	aux_effect_kind	aux_effect_ci_lo	aux_effect_ci_hi	p_value	q_value
hpa	fam_olfactory_receptor	binary	1710	3746	0.004093567251461989	0.10704751735184197	-0.10295395010037998	prop_diff			-3.3053733117227013	log_or	-4.0300697056968495	-2.580676917748553	6.603360459206665e-58	4.2204086413190423e-57
hpa	fam_slc_transporter	binary	1710	3746	0.05730994152046784	0.06940736785904965	-0.01209742633858181	prop_diff			-0.20143371502424054	log_or	-0.44066640043777355	0.037798970389292474	0.09896260605446612	0.13532561013959554
hpa	fam_abc_transporter	binary	1710	3746	0.00760233918128655	0.006406833956219968	0.001195505225066582	prop_diff			0.1892554730190154	log_or	-0.4775713788501446	0.8560823248881755	0.5980123683805726	0.6841075342563748
hpa	fam_cd_molecule	binary	1710	3746	0.08304093567251462	0.06567004805125468	0.017370887621259948	prop_diff			0.25476607301247983	log_or	0.04008062196568085	0.4694515240592788	0.023047554859292593	0.033711348898666775
hpa	fam_ig_domain	binary	1710	3746	0.026900584795321637	0.024292578750667378	0.002608006044654259	prop_diff			0.10982144503012593	log_or	-0.24789160079534767	0.4675344908555995	0.5762782847094126	0.661819592595966
hpa	fam_rtk	binary	1710	3746	0.0152046783625731	0.007741591030432461	0.007463087332140638	prop_diff			0.684337085134105	log_or	0.1566025806452216	1.2120715896229883	0.012866745146651114	0.019702203505809517
hpa	fam_tetraspanin	binary	1710	3746	0.004093567251461989	0.0069407367859049655	-0.002847169534442977	prop_diff			-0.48106860271361707	log_or	-1.2937598369875865	0.3316226315603523	0.25999791238689596	0.3280660353723065
hpa	fam_cadherin	binary	1710	3746	0.02982456140350877	0.013347570742124934	0.016476990661383837	prop_diff			0.8204785452255018	log_or	0.42802519848920745	1.2129318919617962	5.2777337996874805e-05	0.00010275852563629929
hpa	fam_integrin	binary	1710	3746	0.0	0.0	0.0	prop_diff			0.7840363453867061	log_or	-3.1363808870906205	4.704453577864033	1.0	1.0
hpa	fam_voltage_gated_channel	binary	1710	3746	0.011695906432748537	0.017351841964762412	-0.005655935532013875	prop_diff			-0.38332932183601287	log_or	-0.8826903686824195	0.11603172501039377	0.12644900676995433	0.16745949545210168
hpa	fam_ligand_gated_channel	binary	1710	3746	0.0	0.0	0.0	prop_diff			0.7840363453867061	log_or	-3.1363808870906205	4.704453577864033	1.0	1.0
hpa	fam_connexin	binary	1710	3746	0.004093567251461989	0.0037373198077949813	0.0003562474436670073	prop_diff			0.1251476634280603	log_or	-0.758275007729206	1.0085703345853265	0.8170309372417734	0.9009352009734867
hpa	fam_claudin	binary	1710	3746	0.005847953216374269	0.0034703683929524828	0.002377584823421786	prop_diff			0.5351093777476001	log_or	-0.2734187194505172	1.3436374749457176	0.2588199539796429	0.32798735547420266
hpa	fam_mhc_hla	binary	1710	3746	0.008187134502923977	0.006139882541377469	0.002047251961546508	prop_diff			0.3032450092028309	log_or	-0.353798684695159	0.9602887031008207	0.37976392556951216	0.452026696831727
hpa	fam_tnfrsf	binary	1710	3746	0.007017543859649123	0.004538174052322477	0.002479369807326646	prop_diff			0.4500564311733664	log_or	-0.2780505788363446	1.1781634411830775	0.23591022948117077	0.30155481507593135
hpa	fam_chemokine_ligand	binary	1710	3746	0.0005847953216374269	0.0018686599038974907	-0.0012838645822600637	prop_diff			-0.8266869298817341	log_or	-2.580697907584268	0.9273240478208	0.4485055073271556	0.5253411121680628
hpa	fam_chemokine_receptor	binary	1710	3746	0.005263157894736842	0.004271222637479978	0.0009919352572568636	prop_diff			0.2329634756705689	log_or	-0.567343180478759	1.0332701318198967	0.6665813550698374	0.7479958717195885
hpa	fam_ras_gtpase	binary	1710	3746	0.006432748538011696	0.00400427122263748	0.0024284773153742164	prop_diff			0.48798321887927487	log_or	-0.2769921207900715	1.2529585585486211	0.28812417075428387	0.3589343483125401
hpa	fam_rho_gtpase	binary	1710	3746	0.0023391812865497076	0.0010678056593699946	0.001271375627179713	prop_diff			0.7853093479470218	log_or	-0.5226109151972115	2.093229611091255	0.26826210943956574	0.3370472657061211
hpa	fam_arf_gtpase	binary	1710	3746	0.0023391812865497076	0.001601708489054992	0.0007374727974947157	prop_diff			0.4170500228403805	log_or	-0.7862714052560308	1.620371450936792	0.515742832091608	0.599321710019497
hpa	fam_src_kinase	binary	1710	3746	0.0035087719298245615	0.00026695141484249865	0.003241820514982063	prop_diff			2.253620375603407	log_or	0.47728664921480046	4.029954101992013	0.004827512701305247	0.007549408160551823
hpa	fam_g_protein_subunit	binary	1710	3746	0.005263157894736842	0.006673785371062467	-0.001410627476325625	prop_diff			-0.20477005569888032	log_or	-0.9519781741287908	0.5424380627310302	0.7109287893271683	0.7887285436308962
hpa	schweke_homomer	binary	2048	4253	0.19384765625	0.18316482482953209	0.010682831420467914	prop_diff			0.07030886352009313	log_or	-0.06394639012778663	0.2045641171679729	0.31686221650878216	0.38494831261810725
hpa	up_length	continuous	1121	2889	567.0	404.0	0.22858398261701396	cliffs_delta			133.20444122079846	mean_diff			2.312066069392796e-29	9.710677491449744e-29
hpa	up_tm_count	continuous	1121	2889	1.0	2.0	-0.20542159206736066	cliffs_delta			-0.8989921165798842	mean_diff			2.061128418497426e-25	7.481132778249916e-25
hpa	up_glyc_count	continuous	1121	2889	1.0	1.0	-0.04179562022609373	cliffs_delta			-0.11965902224099612	mean_diff			0.03527420452417499	0.051086778966046534
hpa	up_lipidation_count	continuous	1121	2889	0.0	0.0	0.04231097129627304	cliffs_delta			0.08397350805247625	mean_diff			0.00011512488130518389	0.00021696612245976964
hpa	up_topo_extracellular_count	continuous	1121	2889	1.0	1.0	-0.1944368021802222	cliffs_delta			-0.5023027145631296	mean_diff			2.8960241022824457e-23	1.0258205856277579e-22
surfy	up_has_signal	binary	2542	1468	0.5035405192761605	0.1553133514986376	0.34822716777752294	prop_diff			1.7058903372876615	log_or	1.5447940952177575	1.8669865793575655	1.9619888239709914e-114	2.1363878305461906e-113
surfy	up_has_tm	binary	2542	1468	0.950432730133753	0.5340599455040872	0.41637278462966576	prop_diff			2.81347525567298	log_or	2.607399382769813	3.019551128576147	4.314998429029115e-220	1.057174615112133e-218
surfy	up_multi_pass	binary	2542	1468	0.532258064516129	0.3242506811989101	0.2080073833172189	prop_diff			0.8629200687784322	log_or	0.7287537065273129	0.9970864310295515	1.1846378924565523e-37	6.004888627279765e-37
surfy	up_has_extracellular_topo	binary	2542	1468	0.9040125885129819	0.4223433242506812	0.4816692642623007	prop_diff			2.553741186360975	log_or	2.3861044611107323	2.721377911611218	1.3661250159489303e-238	5.737725066985507e-237
surfy	up_has_glyc	binary	2542	1468	0.912667191188041	0.279291553133515	0.6333756380545259	prop_diff			3.2918430187573726	log_or	3.1132128044412632	3.470473233073482	0.0	0.0
surfy	up_has_lipidation	binary	2542	1468	0.0999213217938631	0.12397820163487738	-0.02405687984101429	prop_diff			-0.2434205654038667	log_or	-0.44543368110655424	-0.041407449701179155	0.020450169485505924	0.030365403175448193
surfy	deeptm_TM_NO_SP	binary	2304	41	0.4344618055555556	0.14634146341463414	0.2881203421409214	prop_diff			1.4341764413120952	log_or	0.5939309666665911	2.2744219159575993	0.00016927524602535483	0.0003110432645715895
surfy	deeptm_SP_plus_TM	binary	2304	41	0.51171875	0.4634146341463415	0.048304115853658514	prop_diff			0.18996408214161617	log_or	-0.4219289786437749	0.8018571429270073	0.6369368403100606	0.7174690844871947
surfy	deeptm_SP_only	binary	2304	41	0.05381944444444445	0.1951219512195122	-0.14130250677506775	prop_diff			-1.491524496043309	log_or	-2.2656340430032658	-0.7174149490833521	0.0016068213966844117	0.0026391368191352907
surfy	deeptm_BETA	binary	2304	41	0.0	0.024390243902439025	-0.024390243902439025	prop_diff			-5.139929326716179	log_or	-8.355638888695218	-1.9242197647371402	0.01748400852878465	0.02636050516647532
surfy	deeptm_GLOB	binary	2304	41	0.0	0.17073170731707318	-0.17073170731707318	prop_diff			-6.909709889225459	log_or	-9.792144807366736	-4.027274971084181	2.9319542831248267e-13	8.28840922344903e-13
surfy	topo_gpi_anchored	binary	2542	1468	0.050747442958300554	0.007493188010899182	0.04325425494740137	prop_diff			1.916978508894488	log_or	1.3103942211009203	2.5235627966880556	2.86690320731199e-15	8.51383376716894e-15
surfy	topo_intramembrane	binary	2542	1468	0.0	0.0	0.0	prop_diff			-0.5489063772840403	log_or	-4.469432739459088	3.371619984891007	1.0	1.0
surfy	topo_gpcr_7tm	binary	2542	1468	0.3064516129032258	0.020435967302452316	0.28601564560077347	prop_diff			3.037226438199961	log_or	2.6688090925553767	3.4056437838445457	2.49979150555215e-133	3.49970810777301e-132
surfy	topo_multi_pass_tm	binary	2542	1468	0.22580645161290322	0.30381471389645776	-0.07800826228355454	prop_diff			-0.4029605254945787	log_or	-0.5478717681435592	-0.2580492828455983	5.8139044066728914e-08	1.4244065796348584e-07
surfy	topo_single_pass_tm	binary	2542	1468	0.41660110149488594	0.2098092643051771	0.20679183718970884	prop_diff			0.9882773203465266	log_or	0.8400267809467881	1.1365278597462651	5.672317221716601e-42	3.03211138760851e-41
surfy	topo_signal_only_secreted	binary	2542	1468	0.0003933910306845004	0.05722070844686648	-0.05682731741618198	prop_diff			-4.638701820530905	log_or	-6.2545036824477585	-3.022899958614051	2.5884489865148835e-36	1.2898372915853828e-35
surfy	topo_inner_leaflet_lipidated	binary	2542	1468	0.0	0.0653950953678474	-0.0653950953678474	prop_diff			-5.879204143443915	log_or	-8.659009758981462	-3.0993985279063674	1.6687525063111002e-43	9.434869939528144e-43
surfy	topo_palmitoylated_only	binary	2542	1468	0.0	0.031335149863760216	-0.031335149863760216	prop_diff			-5.113331455075485	log_or	-7.90080820028586	-2.3258547098651103	5.3440251059432546e-21	1.7653296417385584e-20
surfy	topo_no_tm_no_signal	binary	2542	1468	0.0	0.30449591280653954	-0.30449591280653954	prop_diff			-7.708699431939894	log_or	-10.483056344594635	-4.934342519285153	1.266438110088371e-217	2.8640984951229312e-216
surfy	fam_gpcr	binary	2479	2977	0.050826946349334406	0.0003359086328518643	0.05049103771648254	prop_diff			4.669621731811659	log_or	3.058920647868096	6.2803228157552216	8.211549213293997e-43	4.470732349460065e-42
surfy	fam_olfactory_receptor	binary	2479	2977	0.15974183138362244	0.004030903594222372	0.15571092778940007	prop_diff			3.8099438771829206	log_or	3.24412055839982	4.375767195966021	1.0859729654439295e-124	1.3303168826688136e-123
surfy	fam_slc_transporter	binary	2479	2977	0.11012505042355789	0.028552233792408465	0.08157281663114942	prop_diff			1.4334988762775511	log_or	1.1844080777232298	1.6825896748318725	1.652258126368546e-34	8.096064819205875e-34
surfy	fam_abc_transporter	binary	2479	2977	0.011294876966518758	0.0030231776956667787	0.00827169927085198	prop_diff			1.2899689812875519	log_or	0.5537400141705294	2.0261979484045742	0.00020991525037666983	0.0003786201448511714
surfy	fam_cd_molecule	binary	2479	2977	0.1427995159338443	0.011420893516963387	0.13137862241688092	prop_diff			2.6553413026043393	log_or	2.3013640498551533	3.0093185553535253	3.263290305464444e-87	2.7411638565901328e-86
surfy	fam_ig_domain	binary	2479	2977	0.04881000403388463	0.0053745381256298285	0.0434354659082548	prop_diff			2.2242239548667717	log_or	1.7071472083506833	2.74130070138286	3.267092169778926e-26	1.2158545543227902e-25
surfy	fam_rtk	binary	2479	2977	0.020572811617587738	0.0013436345314074571	0.019229177086180282	prop_diff			2.6399703382542654	log_or	1.6750056285446446	3.6049350479638864	8.750451610137486e-14	2.547161161762793e-13
surfy	fam_tetraspanin	binary	2479	2977	0.010488100040338847	0.0023513604299630502	0.008136739610375797	prop_diff			1.45345642471575	log_or	0.6410289605325279	2.265883888898972	0.0001380397468442448	0.0002584948125618342
surfy	fam_cadherin	binary	2479	2977	0.0391286809197257	0.0013436345314074571	0.03778504638831824	prop_diff			3.2973643348458186	log_or	2.350794588882473	4.243934080809164	8.279888240829479e-29	3.380954365005371e-28
surfy	fam_integrin	binary	2479	2977	0.0	0.0	0.0	prop_diff			0.18302709530026662	log_or	-3.737335076047372	4.103389266647905	1.0	1.0
surfy	fam_voltage_gated_channel	binary	2479	2977	0.008874546187979023	0.02116224386966745	-0.012287697681688426	prop_diff			-0.8669708912239886	log_or	-1.3508269952275058	-0.3831147872204714	0.00024962372074075633	0.00044478408422898397
surfy	fam_ligand_gated_channel	binary	2479	2977	0.0	0.0	0.0	prop_diff			0.18302709530026662	log_or	-3.737335076047372	4.103389266647905	1.0	1.0
surfy	fam_connexin	binary	2479	2977	0.0052440500201694235	0.0026872690628149142	0.0025567809573545093	prop_diff			0.6482169687302349	log_or	-0.21164761397319032	1.5080815514336603	0.18646170542330334	0.24256522740907605
surfy	fam_claudin	binary	2479	2977	0.007260992335619202	0.0016795431642593216	0.00558144917135988	prop_diff			1.4016550692125354	log_or	0.4482507290379658	2.355059409387105	0.002430533030896506	0.003926245665294356
surfy	fam_mhc_hla	binary	2479	2977	0.011294876966518758	0.0030231776956667787	0.00827169927085198	prop_diff			1.2899689812875519	log_or	0.5537400141705294	2.0261979484045742	0.00020991525037666983	0.0003786201448511714
surfy	fam_tnfrsf	binary	2479	2977	0.009681323114158934	0.0016795431642593216	0.008001779949899613	prop_diff			1.6849979683978937	log_or	0.7586451223891733	2.611350814406614	4.6151738690616765e-05	9.106450453047871e-05
surfy	fam_chemokine_ligand	binary	2479	2977	0.0008067769261799112	0.002015451797111186	-0.0012086748709312744	prop_diff			-0.7736945564248641	log_or	-2.2333173827228667	0.6859282698731386	0.30500770636591495	0.37519776431623014
surfy	fam_chemokine_receptor	binary	2479	2977	0.009681323114158934	0.0003359086328518643	0.00934541448130707	prop_diff			2.9856257165566626	log_or	1.3361646536867031	4.635086779426622	7.979962375021475e-08	1.9230401133248472e-07
surfy	fam_ras_gtpase	binary	2479	2977	0.0	0.008733624454148471	-0.008733624454148471	prop_diff			-3.7960353248005663	log_or	-6.594430750367133	-0.9976398992340001	1.7483429535777475e-07	4.1452647447730467e-07
surfy	fam_rho_gtpase	binary	2479	2977	0.0	0.0026872690628149142	-0.0026872690628149142	prop_diff			-2.65287668252949	log_or	-5.505593978654028	0.19984061359504857	0.009628321729610033	0.01482055805500183
surfy	fam_arf_gtpase	binary	2479	2977	0.0	0.003359086328518643	-0.003359086328518643	prop_diff			-2.8648595171687883	log_or	-5.702448382561572	-0.027270651776004406	0.002694330914503381	0.004328597206907071
surfy	fam_src_kinase	binary	2479	2977	0.0	0.0023513604299630502	-0.0023513604299630502	prop_diff			-2.5273768392356026	log_or	-5.390636507560121	0.33588282908891554	0.01833212450990693	0.027498186764860398
surfy	fam_g_protein_subunit	binary	2479	2977	0.0	0.011420893516963387	-0.011420893516963387	prop_diff			-4.062564082058132	log_or	-6.854947505269274	-1.2701806588469902	1.1248714984106406e-09	2.9527876833279313e-09
surfy	schweke_homomer	binary	2730	3571	0.1575091575091575	0.208905068608233	-0.051395911099075486	prop_diff			-0.34488944363708485	log_or	-0.4756535118849718	-0.2141253753891979	2.0599456210943553e-07	4.844992100813924e-07
surfy	up_length	continuous	2542	1468	450.0	463.0	0.043689182496993384	cliffs_delta			-0.47999386867377325	mean_diff			0.02099243952344668	0.031013955878860924
surfy	up_tm_count	continuous	2542	1468	4.0	1.0	0.4463214186945421	cliffs_delta			2.1664306677785947	mean_diff			2.13539568258234e-130	2.8536651394509452e-129
surfy	up_glyc_count	continuous	2542	1468	2.0	0.0	0.6898666436563285	cliffs_delta			3.297509738303852	mean_diff			1.6652199731257865e-304	9.791493441979625e-303
surfy	up_lipidation_count	continuous	2542	1468	0.0	0.0	-0.028966496375871786	cliffs_delta			-0.10551133330617826	mean_diff			0.0045983190766365825	0.007229442826369815
surfy	up_topo_extracellular_count	continuous	2542	1468	1.0	0.0	0.5020904927999794	cliffs_delta			1.3971936319960898	mean_diff			5.479212179786983e-167	8.949379893652071e-166
cspa	up_has_signal	binary	903	3107	0.6799557032115172	0.2877373672352752	0.392218335976242	prop_diff			1.6587189812164616	log_or	1.498870353244399	1.8185676091885241	1.7595591704921283e-99	1.8475371290167345e-98
cspa	up_has_tm	binary	903	3107	0.9213732004429679	0.762149983907306	0.15922321653566185	prop_diff			1.290697931941685	log_or	1.0354333200587078	1.545962543824662	1.0195835074071782e-29	4.5417810784501576e-29
cspa	up_multi_pass	binary	903	3107	0.2901439645625692	0.5043450273575797	-0.2142010627950105	prop_diff			-0.9109330564943658	log_or	-1.0708319261031825	-0.7510341868855493	1.1422294331804739e-30	5.166391590077836e-30
cspa	up_has_extracellular_topo	binary	903	3107	0.8604651162790697	0.6890891535243	0.17137596275476974	prop_diff			1.0202608374787743	log_or	0.81758380094706	1.2229378740104886	1.3342106587622104e-26	5.0289478676421775e-26
cspa	up_has_glyc	binary	903	3107	0.9601328903654485	0.5996137753459929	0.36051911501945555	prop_diff			2.764580654120902	log_or	2.4257207541717207	3.103440554070083	2.941335216253613e-118	3.325971359917547e-117
cspa	up_has_lipidation	binary	903	3107	0.1184939091915836	0.10588992597360798	0.012603983217975623	prop_diff			0.12935385699502838	log_or	-0.10216376355869275	0.3608714775487495	0.30180894996886287	0.3728228205497718
cspa	deeptm_TM_NO_SP	binary	909	1436	0.29262926292629265	0.516016713091922	-0.22338745016562933	prop_diff			-0.9455919336447713	log_or	-1.1219132869950648	-0.7692705802944779	8.428434567396783e-27	3.2181295620969534e-26
cspa	deeptm_SP_plus_TM	binary	909	1436	0.6358635863586358	0.43175487465181056	0.20410871170682526	prop_diff			0.831312044773672	log_or	0.6606508141770598	1.0019732753702844	4.495376167322691e-22	1.5191271186124956e-21
cspa	deeptm_SP_only	binary	909	1436	0.0627062706270627	0.05222841225626741	0.01047785837079529	prop_diff			0.1958213945044681	log_or	-0.1577608780687831	0.5494036670777193	0.31182298117714474	0.3819831519420023
cspa	deeptm_BETA	binary	909	1436	0.0011001100110011	0.0	0.0011001100110011	prop_diff			1.556782279251228	log_or	-1.6449624721235052	4.758527030625961	0.3876332622601279	0.4582769684943834
cspa	deeptm_GLOB	binary	909	1436	0.007700770077007701	0.0	0.007700770077007701	prop_diff			3.1728463893145182	log_or	0.3088728853186469	6.03681989331039	0.0012965308347175383	0.0021535596915647245
cspa	topo_gpi_anchored	binary	903	3107	0.06201550387596899	0.027035725780495654	0.03497977809547334	prop_diff			0.8693686442479293	log_or	0.5240295586269662	1.2147077298688922	2.4400190984337884e-06	5.274747168673043e-06
cspa	topo_intramembrane	binary	903	3107	0.0	0.0	0.0	prop_diff			1.235297713352583	log_or	-2.685402242542711	5.155997669247877	1.0	1.0
cspa	topo_gpcr_7tm	binary	903	3107	0.07641196013289037	0.23817186997103315	-0.16175990983814278	prop_diff			-1.3232417991787633	log_or	-1.5814835100702944	-1.0650000882872321	9.473403142593236e-31	4.42092146654351e-30
cspa	topo_multi_pass_tm	binary	903	3107	0.21373200442967885	0.2661731573865465	-0.05244115295686766	prop_diff			-0.28695054616678173	log_or	-0.4646781082040766	-0.10922298412948686	0.0013178327322306742	0.0021766450745832485
cspa	topo_single_pass_tm	binary	903	3107	0.6267995570321152	0.2578049565497264	0.3689946004823888	prop_diff			1.574913101103744	log_or	1.4179979198663866	1.7318282823411015	3.241672526325577e-90	2.888035523453696e-89
cspa	topo_signal_only_secreted	binary	903	3107	0.013289036544850499	0.023495333118764082	-0.010206296573913583	prop_diff			-0.5466602539378208	log_or	-1.150953049846801	0.05763254197115941	0.06585199382929693	0.09263390519527893
cspa	topo_inner_leaflet_lipidated	binary	903	3107	0.0011074197120708748	0.03057611844222723	-0.029468698730156354	prop_diff			-2.9483042517866456	log_or	-4.562870659554615	-1.3337378440186762	1.0744268726325957e-09	2.8457792842701183e-09
cspa	topo_palmitoylated_only	binary	903	3107	0.0	0.014805278403604764	-0.014805278403604764	prop_diff			-3.31221533226753	log_or	-6.0999243868030035	-0.5245062777320562	1.715132589128268e-05	3.5017290361368806e-05
cspa	topo_no_tm_no_signal	binary	903	3107	0.006644518272425249	0.1419375603476022	-0.13529304207517695	prop_diff			-3.1294669334642005	log_or	-3.907565676988096	-2.3513681899403047	2.4041610714471234e-43	1.3336289717084043e-42
cspa	fam_gpcr	binary	1080	4376	0.024074074074074074	0.023080438756855576	0.0009936353172184977	prop_diff			0.056920268187515236	log_or	-0.3759259885496837	0.4897665249247141	0.8221368645589591	0.9018964111206492
cspa	fam_olfactory_receptor	binary	1080	4376	0.0	0.09323583180987204	-0.09323583180987204	prop_diff			-5.404674802276014	log_or	-8.17904456418086	-2.6303050403711685	2.317200792227345e-41	1.216530415919356e-40
cspa	fam_slc_transporter	binary	1080	4376	0.07777777777777778	0.06261425959780621	0.015163518179971566	prop_diff			0.23690295672493936	log_or	-0.01657114287411479	0.49037705632399353	0.07449805538785667	0.10380297764943061
cspa	fam_abc_transporter	binary	1080	4376	0.009259259259259259	0.006170018281535649	0.0030892409777236096	prop_diff			0.43912431940881	log_or	-0.2750416581725764	1.1532902969901966	0.29834015072002135	0.3700928451969885
cspa	fam_cd_molecule	binary	1080	4376	0.22962962962962963	0.031992687385740404	0.19763694224388922	prop_diff			2.197294870546803	log_or	1.9774703394298114	2.4171194016637942	5.718262294315239e-88	4.944615042731413e-87
cspa	fam_ig_domain	binary	1080	4376	0.0787037037037037	0.011882998171846435	0.06682070553185727	prop_diff			1.9565098885874521	log_or	1.60600792462596	2.3070118525489445	5.9527231777466205e-28	2.3650008300777112e-27
cspa	fam_rtk	binary	1080	4376	0.03518518518518519	0.0038848263254113347	0.03130035885977385	prop_diff			2.2191930575591834	log_or	1.6500990335489907	2.788287081569376	2.191703272636503e-15	6.575109817909509e-15
cspa	fam_tetraspanin	binary	1080	4376	0.016666666666666666	0.0034277879341864715	0.013238878732480195	prop_diff			1.5891221212337794	log_or	0.9108923395488239	2.267351902918735	9.477846687457675e-06	2.0046668533183857e-05
cspa	fam_cadherin	binary	1080	4376	0.03518518518518519	0.014396709323583182	0.020788475861602006	prop_diff			0.9197463002387696	log_or	0.5137228486155756	1.3257697518619636	2.4360073215069594e-05	4.9053846063222336e-05
cspa	fam_integrin	binary	1080	4376	0.0	0.0	0.0	prop_diff			1.3988254212255522	log_or	-2.5217399933632483	5.319390835814353	1.0	1.0
cspa	fam_voltage_gated_channel	binary	1080	4376	0.007407407407407408	0.017595978062157222	-0.010188570654749814	prop_diff			-0.8217054078142514	log_or	-1.533040338842206	-0.11037047678629686	0.013107521177107662	0.019966897544402347
cspa	fam_ligand_gated_channel	binary	1080	4376	0.0	0.0	0.0	prop_diff			1.3988254212255522	log_or	-2.5217399933632483	5.319390835814353	1.0	1.0
cspa	fam_connexin	binary	1080	4376	0.0	0.0047989031078610606	-0.0047989031078610606	prop_diff			-2.3671845983815563	log_or	-5.171880031408155	0.4375108346450425	0.022960538151204572	0.033711348898666775
cspa	fam_claudin	binary	1080	4376	0.000925925925925926	0.005027422303473492	-0.004101496377547566	prop_diff			-1.3133383789242778	log_or	-2.9674983901754417	0.340821632326886	0.06692118800990242	0.09368966321386338
cspa	fam_mhc_hla	binary	1080	4376	0.021296296296296296	0.0031992687385740404	0.018097027557722255	prop_diff			1.899989427313834	log_or	1.2420201376621998	2.5579587169654685	1.8702332812957276e-08	4.659733768652067e-08
cspa	fam_tnfrsf	binary	1080	4376	0.012962962962962963	0.0034277879341864715	0.009535175028776492	prop_diff			1.3417424014631958	log_or	0.6225303652473415	2.06095443767905	0.0005084136440781019	0.0008792565374056587
cspa	fam_chemokine_ligand	binary	1080	4376	0.000925925925925926	0.0015996343692870202	-0.0006737084433610942	prop_diff			-0.21128729732136342	log_or	-1.9656298721446683	1.5430552775019417	1.0	1.0
cspa	fam_chemokine_receptor	binary	1080	4376	0.005555555555555556	0.004341864716636197	0.0012136908389193584	prop_diff			0.3014307726435011	log_or	-0.588781204104672	1.1916427493916744	0.6142848776242096	0.6972963475734271
cspa	fam_ras_gtpase	binary	1080	4376	0.000925925925925926	0.005712979890310786	-0.00478705396438486	prop_diff			-1.4391907017815098	log_or	-3.087268113085485	0.20888670952246557	0.045146100978637874	0.0641205492160364
cspa	fam_rho_gtpase	binary	1080	4376	0.0	0.0018281535648994515	-0.0018281535648994515	prop_diff			-1.4362175402650075	log_or	-4.289213810629947	1.416778730099932	0.36948662507549396	0.4415815763097367
cspa	fam_arf_gtpase	binary	1080	4376	0.0	0.0022851919561243145	-0.0022851919561243145	prop_diff			-1.647984561816576	log_or	-4.485853805984509	1.189884682351357	0.22702880288822086	0.29214503575803336
cspa	fam_src_kinase	binary	1080	4376	0.0	0.0015996343692870202	-0.0015996343692870202	prop_diff			-1.3108255119815517	log_or	-4.174363168380971	1.5527121444178675	0.35770018029568407	0.4292402163548209
cspa	fam_g_protein_subunit	binary	1080	4376	0.0	0.007769652650822669	-0.007769652650822669	prop_diff			-2.84308018242894	log_or	-5.635747503711352	-0.05041286114652754	0.0008340594719093636	0.001409272900812373
cspa	schweke_homomer	binary	1230	5071	0.16910569105691056	0.19088937093275488	-0.021783679875844314	prop_diff			-0.14621978245538483	log_or	-0.3107941689888146	0.018354604078044956	0.07954963222880569	0.11031882960032488
cspa	up_length	continuous	903	3107	583.0	419.0	0.24608241811705867	cliffs_delta			199.23483321517767	mean_diff			1.7884139539195185e-29	7.795164086622927e-29
cspa	up_tm_count	continuous	903	3107	1.0	2.0	-0.06889063063043799	cliffs_delta			-0.8883609012051163	mean_diff			0.0011469549287567791	0.0019159360741732559
cspa	up_glyc_count	continuous	903	3107	4.0	1.0	0.6029203516797172	cliffs_delta			4.2104967135618105	mean_diff			9.079007372585008e-176	1.6682676047124952e-174
cspa	up_lipidation_count	continuous	903	3107	0.0	0.0	0.011226035162981818	cliffs_delta			0.0014656291779966135	mean_diff			0.34094968418331795	0.4125070253082118
cspa	up_topo_extracellular_count	continuous	903	3107	1.0	1.0	-0.03667815431948929	cliffs_delta			-0.378977060693515	mean_diff			0.08106234105620283	0.11188886511982926
sonnet	up_has_signal	binary	3197	813	0.44041288708163906	0.12300123001230012	0.31741165706933894	prop_diff			1.7206137665281076	log_or	1.5004247031277682	1.940802829928447	9.482857157530106e-71	6.799902449545978e-70
sonnet	up_has_tm	binary	3197	813	0.9130434782608695	0.3456334563345633	0.5674100219263062	prop_diff			2.9872000383600885	log_or	2.7975400753294175	3.1768600013907595	1.858586507493639e-240	9.107073886718831e-239
sonnet	up_multi_pass	binary	3197	813	0.5173600250234595	0.21525215252152521	0.30210787250193427	prop_diff			1.3609289159861264	log_or	1.1800508937432843	1.5418069382289685	7.770553558680139e-57	4.860729247344597e-56
sonnet	up_has_extracellular_topo	binary	3197	813	0.846731310603691	0.25953259532595324	0.5871987152777378	prop_diff			2.7552183667482053	log_or	2.5713962390808347	2.939040494415576	6.392843061688144e-225	1.7086326001239224e-223
sonnet	up_has_glyc	binary	3197	813	0.8054426024397873	0.1906519065190652	0.6147906959207221	prop_diff			2.863374130230824	log_or	2.667922021414733	3.0588262390469154	1.6734454529154027e-236	6.1499120394641044e-235
sonnet	up_has_lipidation	binary	3197	813	0.09884266499843604	0.14760147601476015	-0.04875881101632411	prop_diff			-0.4586415424683135	log_or	-0.6842316282240928	-0.23305145671253427	0.00011351052464311	0.0002153038338391893
sonnet	deeptm_TM_NO_SP	binary	2147	198	0.4154634373544481	0.5808080808080808	-0.1653446434536327	prop_diff			-0.6656865630488841	log_or	-0.9600195755039809	-0.37135355059378733	8.56704525682879e-06	1.82515311993309e-05
sonnet	deeptm_SP_plus_TM	binary	2147	198	0.5253842571029343	0.35353535353535354	0.1718489035675808	prop_diff			0.701893200760132	log_or	0.39930637613782727	1.0044800253824366	3.630807979189506e-06	7.791660918844633e-06
